# Calculate animal product mass balances by GCAM region, commodity and year
# Adjusts global and regional net exports to remove net negative other uses
GCAM_region_ID,GCAM_commodity,year,Prod_Mt,NetExp_Mt,Supply_Mt,Food_Mt,OtherUses_Mt
13,OtherMeat_Fish,2001,14.8032362,-5.1943979,19.9976341,14.4669086,5.5307255
13,OtherMeat_Fish,2002,14.5621032,-5.1846869,19.7467901,14.416823,5.3299671
13,OtherMeat_Fish,2003,14.372016,-5.0586212,19.4306372,14.4529724,4.9776648
13,OtherMeat_Fish,2004,14.1602612,-4.8414103,19.0016715,14.4500318,4.5516397
13,OtherMeat_Fish,2005,14.0005572,-4.89541,18.8959672,14.5580942,4.337873
13,OtherMeat_Fish,2006,13.8845256,-4.564526,18.4490516,14.6024648,3.8465868
13,OtherMeat_Fish,2007,13.8095058,-4.4552475,18.2647533,14.7862548,3.4784985
13,OtherMeat_Fish,2008,13.951527,-4.3139455,18.2654725,14.9323834,3.3330891
13,OtherMeat_Fish,2009,14.0747868,-4.0647327,18.1395195,14.9423668,3.1971527
13,OtherMeat_Fish,2010,14.1227588,-3.6875605,17.8103193,14.8504888,2.9598305
13,OtherMeat_Fish,2011,14.2246728,-3.5164414,17.7411142,14.8259512,2.915163
13,OtherMeat_Fish,2012,14.3197768,-3.428028,17.7478048,14.7832,2.9646048
13,OtherMeat_Fish,2013,14.2159836,-3.3290559,17.5450395,14.7272,2.8178395
13,OtherMeat_Fish,2014,14.111887,-3.2817569,17.3936439,14.66775,2.7258939
13,OtherMeat_Fish,2015,14.1723927,-3.2512148,17.4236075,14.698,2.7256075
13,Pork,1971,10.0584186,0.0124592,10.0459594,9.9931118,0.0528476
13,Pork,1972,10.448970600000001,-0.0018425,10.4508131,10.3671064,0.0837067
13,Pork,1973,10.7311086,-0.0224446,10.7535532,10.6771514,0.0764018
13,Pork,1974,10.9287118,-0.0082818,10.9369936,10.8989904,0.0380032
13,Pork,1975,11.182,0.0047801,11.1772199,11.125654,0.0515659
13,Pork,1976,11.5213402,-0.0251328,11.546473,11.4773938,0.0690792
13,Pork,1977,11.9020092,0.0037426,11.8982666,11.847345,0.0509216
13,Pork,1978,12.402008,0.0390562,12.3629518,12.3005136,0.0624382
13,Pork,1979,12.8848474,0.0421735,12.8426739,12.7380954,0.1045785
13,Pork,1980,13.2736044,0.0698868,13.2037176,13.1096202,0.0940974
13,Pork,1981,13.6098332,0.1069436,13.5028896,13.3935098,0.1093798
13,Pork,1982,13.856339,0.1338863,13.7224527,13.6019258,0.1205269
13,Pork,1983,14.0422092,0.1896327,13.8525765,13.7387752,0.1138013
13,Pork,1984,14.2326978,0.1895238,14.043174,13.8860058,0.1571682
13,Pork,1985,14.5068226,0.2221775,14.2846451,14.106125,0.1785201
13,Pork,1986,14.8189206,0.2646098,14.5543108,14.3636804,0.1906304
13,Pork,1987,15.0333626,0.2746999,14.7586627,14.5456,0.2130627
13,Pork,1988,15.2333738,0.278412,14.9549618,14.7072144,0.2477474
13,Pork,1989,15.319534,0.2810522,15.0384818,14.7725008,0.265981
13,Pork,1990,15.3554792,0.2705842,15.084895,14.809826,0.275069
13,Pork,1991,15.4489196,0.2882639,15.1606557,14.8706614,0.2899943
13,Pork,1992,15.623745,0.3795378,15.2442072,14.909747,0.3344602
13,Pork,1993,15.7563282,0.4464701,15.3098581,14.938484,0.3713741
13,Pork,1994,16.0390428,0.5094717,15.5295711,15.1218824,0.4076887
13,Pork,1995,16.2651858,0.630159,15.6350268,15.219373,0.4156538
13,Pork,1996,16.6069744,0.765911,15.8410634,15.4257034,0.41536
13,Pork,1997,16.9896256,0.8996175,16.0900081,15.7727318,0.3172763
13,Pork,1998,17.29164,1.0124324,16.2792076,16.0993772,0.1798304
13,Pork,1999,17.5188844,1.0964128,16.4224716,16.3402106,0.082261
13,Pork,2000,17.8063558,1.1855722,16.6207836,16.6135898,0.0071938
13,Pork,2001,17.836355,1.1289224,16.7074326,16.7074326,0
13,Pork,2002,17.7936308,1.1213143,16.6723165,16.621194,0.0511225
13,Pork,2003,17.8715758,1.1129851,16.7585907,16.5631352,0.1954555
13,Pork,2004,17.9346642,1.1504225,16.7842417,16.5264454,0.2577963
13,Pork,2005,18.1277386,1.2512852,16.8764534,16.563936000000002,0.3125174
13,Pork,2006,18.3255982,1.5562074,16.7693908,16.4438284,0.3255624
13,Pork,2007,18.4737116,1.8007719,16.6729397,16.3892718,0.2836679
13,Pork,2008,18.7361198,2.0443511,16.6917687,16.3442286,0.3475401
13,Pork,2009,19.0663544,2.3244248,16.7419296,16.2288622,0.5130674
13,Pork,2010,19.1807954,2.4820273,16.6987681,16.0537434,0.6450247
13,Pork,2011,19.2428818,2.4976515,16.7452303,15.9797432,0.7654871
13,Pork,2012,19.354,2.5453134,16.8086866,15.9396,0.8690866
13,Pork,2013,19.3292,2.5988419,16.7303581,15.8878,0.8425581
13,Pork,2014,19.2585,2.6024468,16.6560532,15.88425,0.7718032
13,Pork,2015,19.227,2.6279301,16.5990699,15.864,0.7350699
13,Poultry,1971,8.4008992,0.0068504,8.3940488,8.0541016,0.3399472
13,Poultry,1972,8.697652,0.015869,8.681783,8.3310054,0.3507776
13,Poultry,1973,8.913354,0.0147676,8.8985864,8.5384012,0.3601852
13,Poultry,1974,9.1756474,0.0213177,9.1543297,8.7715774,0.3827523
13,Poultry,1975,9.3968664,0.0485843,9.3482821,8.9493424,0.3989397
13,Poultry,1976,9.6251182,0.0748787,9.5502395,9.1458638,0.4043757
13,Poultry,1977,9.8846146,0.1118658,9.7727488,9.3612384,0.4115104
13,Poultry,1978,10.1561148,0.1517447,10.0043701,9.5613992,0.4429709
13,Poultry,1979,10.4370204,0.2056793,10.2313411,9.7539842,0.4773569
13,Poultry,1980,10.7287202,0.2573925,10.4713277,9.9698142,0.5015135
13,Poultry,1981,10.921741,0.3111398,10.6106012,10.0764712,0.53413
13,Poultry,1982,11.0361212,0.3137796,10.7223416,10.154159,0.5681826
13,Poultry,1983,11.1292474,0.3032523,10.8259951,10.2556062,0.5703889
13,Poultry,1984,11.1705784,0.2801107,10.8904677,10.3377554,0.5527123
13,Poultry,1985,11.1822078,0.2358846,10.9463232,10.39602,0.5503032
13,Poultry,1986,11.2969958,0.1991502,11.0978456,10.5500614,0.5477842
13,Poultry,1987,11.4219384,0.1985462,11.2233922,10.6759024,0.5474898
13,Poultry,1988,11.5492198,0.2122806,11.3369392,10.7887396,0.5481996
13,Poultry,1989,11.699095,0.22452,11.474575,10.9249086,0.5496664
13,Poultry,1990,11.8806042,0.2335342,11.64707,11.0844698,0.5626002
13,Poultry,1991,12.0107278,0.2607777,11.7499501,11.1403226,0.6096275
13,Poultry,1992,12.2746092,0.285719,11.9888902,11.3411708,0.6477194
13,Poultry,1993,12.572659,0.3614118,12.2112472,11.5226444,0.6886028
13,Poultry,1994,12.873967,0.38214360000000003,12.4918234,11.7237086,0.7681148
13,Poultry,1995,13.1593896,0.4686044,12.6907852,11.865594,0.8251912
13,Poultry,1996,13.5320332,0.496151,13.0358822,12.1637242,0.872158
13,Poultry,1997,13.7457052,0.5711318,13.1745734,12.260861,0.9137124
13,Poultry,1998,13.9102646,0.5585526,13.351712,12.3910184,0.9606936
13,Poultry,1999,14.0854436,0.5702354,13.5152082,12.5380682,0.97714
13,Poultry,2000,14.233702,0.5511062,13.6825958,12.6862754,0.9963204
13,Poultry,2001,14.1684724,0.5008644,13.667608,12.6790886,0.9885194
13,Poultry,2002,14.225699,0.3857414,13.8399576,12.8552518,0.9847058
13,Poultry,2003,14.1704544,0.2779256,13.8925288,12.9115682,0.9809606
13,Poultry,2004,13.984577,0.2145607,13.7700163,12.8177252,0.9522911
13,Poultry,2005,13.8384412,0.0718728,13.7665684,12.8179408,0.9486276
13,Poultry,2006,13.8802624,-0.0558224,13.9360848,12.9553774,0.9807074
13,Poultry,2007,13.9426722,-0.1571418,14.099814,13.0489574,1.0508566
13,Poultry,2008,14.124591,-0.2565854,14.3811764,13.1962776,1.1848988
13,Poultry,2009,14.4518782,-0.3684171,14.8202953,13.4519832,1.3683121
13,Poultry,2010,14.7094294,-0.4845569,15.1939863,13.672147,1.5218393
13,Poultry,2011,14.9476246,-0.5519441,15.4995687,13.8366904,1.6628783
13,Poultry,2012,15.0894,-0.623557,15.712957,13.9464,1.766557
13,Poultry,2013,15.2056,-0.6626993,15.8682993,14.0726,1.7956993
13,Poultry,2014,15.2335,-0.7088563,15.9423563,14.151,1.7913563
13,Poultry,2015,15.286,-0.6977314,15.9837314,14.178,1.8057314
13,SheepGoat,1971,0.7466856,-0.4007139,1.1473995,1.1343102,0.0130893
13,SheepGoat,1972,0.7710312,-0.3665937,1.1376249,1.1237928,0.0138321
13,SheepGoat,1973,0.7924242,-0.3449755,1.1373997,1.1228418,0.0145579
13,SheepGoat,1974,0.8104596,-0.3167864,1.127246,1.1067374,0.0205086
13,SheepGoat,1975,0.8272612,-0.2904195,1.1176807,1.0933368,0.0243439
13,SheepGoat,1976,0.841941,-0.2758027,1.1177437,1.0886674,0.0290763
13,SheepGoat,1977,0.848549,-0.2798101,1.1283591,1.0980956,0.0302635
13,SheepGoat,1978,0.8754216,-0.2665757,1.1419973,1.1109424,0.0310549
13,SheepGoat,1979,0.8970428,-0.2497273,1.1467701,1.1213128,0.0254573
13,SheepGoat,1980,0.9249588,-0.2479621,1.1729209,1.1470734,0.0258475
13,SheepGoat,1981,0.9586382,-0.2385142,1.1971524,1.1747622,0.0223902
13,SheepGoat,1982,0.9898886,-0.231042,1.2209306,1.1962548,0.0246758
13,SheepGoat,1983,1.0022184,-0.2276235,1.2298419,1.202297,0.0275449
13,SheepGoat,1984,1.0146474,-0.2274034,1.2420508,1.2146052,0.0274456
13,SheepGoat,1985,1.0303172,-0.2161584,1.2464756,1.2239314,0.0225442
13,SheepGoat,1986,1.0442754,-0.2094809,1.2537563,1.2335568,0.0201995
13,SheepGoat,1987,1.0707876,-0.2036286,1.2744162,1.2528082,0.021608
13,SheepGoat,1988,1.106577,-0.2097293,1.3163063,1.286294,0.0300123
13,SheepGoat,1989,1.14966,-0.2091206,1.3587806,1.316471,0.0423096
13,SheepGoat,1990,1.1821502,-0.2140552,1.3962054,1.3391294,0.057076
13,SheepGoat,1991,1.2092524,-0.2177921,1.4270445,1.3565412,0.0705033
13,SheepGoat,1992,1.2195338,-0.2221457,1.4416795,1.3641434,0.0775361
13,SheepGoat,1993,1.2140424,-0.2226908,1.4367332,1.3577922,0.078941
13,SheepGoat,1994,1.2039572,-0.2318353,1.4357925,1.3556222,0.0801703
13,SheepGoat,1995,1.1882368,-0.2318797,1.4201165,1.345606,0.0745105
13,SheepGoat,1996,1.1792752,-0.2322419,1.4115171,1.3438912,0.0676259
13,SheepGoat,1997,1.1756648,-0.2331922,1.408857,1.343499,0.065358
13,SheepGoat,1998,1.1686932,-0.236358,1.4050512,1.3412366,0.0638146
13,SheepGoat,1999,1.138612,-0.2334561,1.3720681,1.308863,0.0632051
13,SheepGoat,2000,1.1214254,-0.2304396,1.351865,1.2868054,0.0650596
13,SheepGoat,2001,1.094772,-0.2294807,1.3242527,1.2571524,0.0671003
13,SheepGoat,2002,1.0695974,-0.2256506,1.295248,1.2337992,0.0614488
13,SheepGoat,2003,1.0500092,-0.2188423,1.2688515,1.2117224,0.0571291
13,SheepGoat,2004,1.0530998,-0.2183251,1.2714249,1.2164186,0.0550063
13,SheepGoat,2005,1.0469414,-0.2177792,1.2647206,1.2158762,0.0488444
13,SheepGoat,2006,1.0278102,-0.2140645,1.2418747,1.2011062,0.0407685
13,SheepGoat,2007,0.9914652,-0.2173245,1.2087897,1.167896,0.0408937
13,SheepGoat,2008,0.9583104,-0.2072947,1.1656051,1.1264072,0.0391979
13,SheepGoat,2009,0.9295822,-0.1885343,1.1181165,1.0875114,0.0306051
13,SheepGoat,2010,0.8981938,-0.1694734,1.0676672,1.0383112,0.029356
13,SheepGoat,2011,0.8797004,-0.1528211,1.0325215,1.004448,0.0280735
13,SheepGoat,2012,0.8760002,-0.1329702,1.0089704,0.9842,0.0247704
13,SheepGoat,2013,0.8678004,-0.1274267,0.9952271,0.9714,0.0238271
13,SheepGoat,2014,0.8585005,-0.1255742,0.9840747,0.9585,0.0255747
13,SheepGoat,2015,0.8560007,-0.1269342,0.9829349,0.958,0.0249349
14,Beef,1971,1.6753866,0.2152139,1.4601727,1.3223995,0.1377732
14,Beef,1972,1.7239459,0.1898615,1.5340845,1.3808732,0.1532113
14,Beef,1973,1.7882945,0.1818816,1.6064129,1.4487105,0.1577025
14,Beef,1974,1.8472807,0.1768382,1.6704425,1.5028956,0.1675469
14,Beef,1975,1.9167533,0.1642076,1.7525457,1.5779599,0.1745858
14,Beef,1976,1.9890263,0.1600644,1.8289619,1.6362908,0.1926711
14,Beef,1977,2.0257288,0.1649971,1.8607317,1.6592778,0.201454
14,Beef,1978,2.0359769,0.162066,1.873911,1.66555,0.208361
14,Beef,1979,2.0404456,0.1578999,1.8825457,1.6741328,0.2084129
14,Beef,1980,2.0243584,0.1526615,1.8716969,1.6580888,0.2136082
14,Beef,1981,2.0198898,0.1363928,1.883497,1.6752572,0.2082399
14,Beef,1982,2.0344278,0.1275375,1.9068903,1.6980596,0.2088308
14,Beef,1983,2.0776248,0.1248052,1.9528196,1.7316803,0.2211393
14,Beef,1984,2.1498977,0.1244596,2.0254381,1.7919205,0.2335177
14,Beef,1985,2.2489826,0.1358598,2.1131229,1.8670951,0.2460278
14,Beef,1986,2.3446118,0.1546415,2.1899703,1.931871,0.2580993
14,Beef,1987,2.4373214,0.184983,2.2523384,1.9967509,0.2555875
14,Beef,1988,2.5233578,0.1950737,2.3282841,2.0715674,0.2567167
14,Beef,1989,2.5484418,0.1854104,2.3630314,2.0992632,0.2637681
14,Beef,1990,2.4997432,0.1824004,2.3173428,2.0484488,0.268894
14,Beef,1991,2.3579846,0.169279,2.1887056,1.9340185,0.2546871
14,Beef,1992,2.2082229,0.1864066,2.0218162,1.7990292,0.222787
14,Beef,1993,1.992707,0.2144931,1.7782139,1.5894418,0.1887721
14,Beef,1994,1.77316,0.2437365,1.5294235,1.3739062,0.1555173
14,Beef,1995,1.5725176,0.2311114,1.3414062,1.2164076,0.1249986
14,Beef,1996,1.4185976,0.2200931,1.1985045,1.0959716,0.1025329
14,Beef,1997,1.2589176,0.1961859,1.0627317,0.9772442,0.0854875
14,Beef,1998,1.1462334,0.1714815,0.9747519,0.9098412,0.0649107
14,Beef,1999,1.0520694,0.1532794,0.89879,0.856916,0.041874
14,Beef,2000,0.997293,0.1455221,0.8517709,0.8075718,0.0441991
14,Beef,2001,0.969742,0.1608094,0.8089326,0.7700496,0.038883
14,Beef,2002,0.9264268,0.1530815,0.7733453,0.7400248,0.0333205
14,Beef,2003,0.8961192,0.1323991,0.7637201,0.7312684,0.0324517
14,Beef,2004,0.8884782,0.1112146,0.7772636,0.7447896,0.032474
14,Beef,2005,0.8663326,0.0945926,0.77174,0.7438914,0.0278486
14,Beef,2006,0.8280404,0.0639337,0.7641067,0.7354838,0.0286229
14,Beef,2007,0.8109648,0.0609537,0.7500111,0.7175546,0.0324565
14,Beef,2008,0.7935166,0.0741579,0.7193587,0.6867062,0.0326525
14,Beef,2009,0.7640616,0.0875464,0.6765152,0.6442606,0.0322546
14,Beef,2010,0.735326,0.092892,0.642434,0.6127946,0.0296394
14,Beef,2011,0.7338892,0.1128426,0.6210466,0.592942,0.0281046
14,Beef,2012,0.7298,0.1207329,0.6090671,0.582424,0.0266431
14,Beef,2013,0.731,0.1258246,0.6051754,0.577024,0.0281514
14,Beef,2014,0.737,0.1335687,0.6034313,0.573374,0.0300573
14,Beef,2015,0.752,0.1433976,0.6086024,0.575624,0.0329784
14,Dairy,1971,24.5052805,0.0415565,24.463724,13.4932342,10.9704898
14,Dairy,1972,25.1189124,0.0386109,25.0803014,13.6057146,11.4745868
14,Dairy,1973,25.5804098,0.0389462,25.5414636,13.751982,11.7894816
14,Dairy,1974,25.9412927,0.0448869,25.8964058,13.9199388,11.976467
14,Dairy,1975,26.6404784,0.0487081,26.5917703,13.9830842,12.6086861
14,Dairy,1976,27.0158795,0.0550077,26.9608718,14.3433325,12.6175393
14,Dairy,1977,27.1145103,0.0535732,27.060937,14.3458235,12.7151135
14,Dairy,1978,27.13134,0.04624,27.0851,14.1291884,12.9559116
14,Dairy,1979,27.1189569,0.0381742,27.0807827,13.887459,13.1933237
14,Dairy,1980,26.8872684,0.0327324,26.854536,13.7450485,13.1094875
14,Dairy,1981,26.9952764,0.0239125,26.9713639,13.4680092,13.5033547
14,Dairy,1982,27.2649866,0.017546,27.2474406,13.4075066,13.839934
14,Dairy,1983,27.7246744,0.0152902,27.7093841,13.5611745,14.1482097
14,Dairy,1984,28.5137049,0.0155258,28.4981792,13.8583546,14.6398245
14,Dairy,1985,29.2724751,0.0132471,29.259228,14.1979957,15.0612323
14,Dairy,1986,29.8812327,0.0094623,29.8717704,14.6255099,15.2462605
14,Dairy,1987,30.5234768,0.022706,30.5007708,15.0254463,15.4753244
14,Dairy,1988,31.1022342,0.0203645,31.0818697,15.350789,15.7310807
14,Dairy,1989,31.0442,0.020065,31.0241349,15.0680937,15.9560412
14,Dairy,1990,30.2676798,0.0580472,30.2096326,14.3282788,15.8813538
14,Dairy,1991,29.0764547,0.1139084,28.9625463,13.2925135,15.6700328
14,Dairy,1992,27.6702062,0.3034685,27.3667378,12.4187043,14.9480334
14,Dairy,1993,26.0010597,0.5139302,25.487129500000002,11.6865038,13.8006257
14,Dairy,1994,24.4053464,0.6954048,23.7099416,11.3709354,12.3390062
14,Dairy,1995,23.0412616,0.8175574,22.2237042,11.3322548,10.8914494
14,Dairy,1996,21.9262132,0.9326313,20.9935819,11.6258984,9.3676835
14,Dairy,1997,20.7207342,0.8858798,19.8348544,11.5220458,8.3128086
14,Dairy,1998,19.6114824,0.9602516,18.6512308,10.9916116,7.6596192
14,Dairy,1999,19.0861326,1.1740172,17.9121154,10.6284186,7.2836968
14,Dairy,2000,19.0761824,1.3937527,17.6824297,10.57504,7.1073897
14,Dairy,2001,18.9480566,1.706758,17.2412986,10.386024,6.8552746
14,Dairy,2002,19.1134814,2.2441615,16.8693199,10.4393884,6.4299315
14,Dairy,2003,19.5801696,2.8547814,16.7253882,10.640627,6.0847612
14,Dairy,2004,19.7671194,3.2583522,16.5087672,10.7183808,5.7903864
14,Dairy,2005,19.6176668,3.6874149,15.9302519,10.5726622,5.3575897
14,Dairy,2006,19.5330616,4.0005562,15.5325054,10.3886996,5.1438058
14,Dairy,2007,19.387056,4.1616512,15.2254048,10.001987,5.2234178
14,Dairy,2008,19.065572,4.0074728,15.0580992,9.7640866,5.2940126
14,Dairy,2009,18.7308296,4.0353425,14.6954871,9.5603296,5.1351575
14,Dairy,2010,18.714849,4.1009425,14.6139065,9.4066122,5.2072943
14,Dairy,2011,18.7418488,4.1323014,14.6095474,9.1809756,5.4285718
14,Dairy,2012,18.7210002,4.1061413,14.6148589,9.004256,5.6106029
14,Dairy,2013,18.7616004,4.2120574,14.549543,8.777056,5.772487
14,Dairy,2014,18.8670005,4.24112,14.6258805,8.593906,6.0319745
14,Dairy,2015,18.8610007,4.20039,14.6606107,8.391656,6.2689547
14,OtherMeat_Fish,1971,1.4084782,0.013084,1.3953942,1.0439915,0.3514027
14,OtherMeat_Fish,1972,1.4801876,0.0132723,1.4669153,1.0990286,0.3678866
14,OtherMeat_Fish,1973,1.5732214,0.0138312,1.5593902,1.1414513,0.4179389
14,OtherMeat_Fish,1974,1.6277352,0.0131286,1.6146066,1.1697547,0.4448519
14,OtherMeat_Fish,1975,1.6715477,0.0118878,1.6596599,1.1840129,0.475647
14,OtherMeat_Fish,1976,1.7084021,0.0091238,1.6992783,1.1899347,0.5093437
14,OtherMeat_Fish,1977,1.7330755,0.0041509,1.7289246,1.2087218,0.5202027
14,OtherMeat_Fish,1978,1.7349297,7.529e-4,1.7341768,1.229348,0.5048288
14,OtherMeat_Fish,1979,1.7702539,-0.0052142000000000004,1.7754681,1.2915981,0.48387
14,OtherMeat_Fish,1980,1.8067834,-0.0073487,1.8141321,1.3532229,0.4609092
14,OtherMeat_Fish,1981,1.8330368,-0.0084718,1.8415086,1.3789759,0.4625328
14,OtherMeat_Fish,1982,1.8640209,-0.0080121,1.8720329,1.3821355,0.4898975
14,OtherMeat_Fish,1983,1.8790472,-0.0102987,1.8893459,1.3965737,0.4927722
14,OtherMeat_Fish,1984,1.9016325,-0.006764,1.9083965,1.3916398,0.5167567
14,OtherMeat_Fish,1985,1.927504,-0.0075575,1.9350615,1.3633712,0.5716903
14,OtherMeat_Fish,1986,1.9761195,-0.007761,1.9838805,1.3675763,0.6163042
14,OtherMeat_Fish,1987,2.029936,-0.0075623,2.0374983,1.3713983,0.6661
14,OtherMeat_Fish,1988,2.075621,-0.0047309,2.0803519,1.3585743,0.7217776
14,OtherMeat_Fish,1989,2.0639341,-0.0040658,2.0679999,1.3031984,0.7648015
14,OtherMeat_Fish,1990,1.9629549,-0.0062888,1.9692437,1.2061751,0.7630686
14,OtherMeat_Fish,1991,1.7876782,-0.0096882,1.7973664,1.0953575,0.7020089
14,OtherMeat_Fish,1992,1.5786892,9.305e-4,1.5777587,0.960408,0.6173507
14,OtherMeat_Fish,1993,1.3933491,-0.0391729,1.432522,0.916556,0.515966
14,OtherMeat_Fish,1994,1.2443144,-0.0985195,1.3428339,0.9039372,0.4388967
14,OtherMeat_Fish,1995,1.165555,-0.1323218,1.2978768,0.9768616,0.3210152
14,OtherMeat_Fish,1996,1.1497808,-0.2066462,1.356427,1.0801498,0.2762772
14,OtherMeat_Fish,1997,1.142127,-0.2663178,1.4084448,1.1625302,0.2459146
14,OtherMeat_Fish,1998,1.1145776,-0.3132097,1.4277873,1.1797154,0.2480719
14,OtherMeat_Fish,1999,1.062819,-0.3771033,1.4399223,1.217327,0.2225953
14,OtherMeat_Fish,2000,1.0127456,-0.4616471,1.4743927,1.2285602,0.2458325
14,OtherMeat_Fish,2001,0.9544756,-0.4989204,1.453396,1.2069482,0.2464478
14,OtherMeat_Fish,2002,0.9016252,-0.581448,1.4830732,1.2254554,0.2576178
14,OtherMeat_Fish,2003,0.854908,-0.6740227,1.5289307,1.265491,0.2634397
14,OtherMeat_Fish,2004,0.8352594,-0.7170114,1.5522708,1.2816556,0.2706152
14,OtherMeat_Fish,2005,0.8325938,-0.7687395,1.6013333,1.3267146,0.2746187
14,OtherMeat_Fish,2006,0.8227032,-0.8723661,1.6950693,1.4082908,0.2867785
14,OtherMeat_Fish,2007,0.8159114,-0.9130331,1.7289445,1.4407184,0.2882261
14,OtherMeat_Fish,2008,0.8129956,-0.8760663,1.6890619,1.4072848,0.2817771
14,OtherMeat_Fish,2009,0.8073418,-0.859223,1.6665648,1.3891556,0.2774092
14,OtherMeat_Fish,2010,0.7881542,-0.8517456,1.6398998,1.3468602,0.2930396
14,OtherMeat_Fish,2011,0.792263,-0.8088654,1.6011284,1.3055462,0.2955822
14,OtherMeat_Fish,2012,0.8000004,-0.8125875,1.6125879,1.313809,0.2987789
14,OtherMeat_Fish,2013,0.8056008,-0.8486159,1.6542167,1.338409,0.3158077
14,OtherMeat_Fish,2014,0.810751,-0.8750524,1.6858034,1.357509,0.3282944
14,OtherMeat_Fish,2015,0.8290013,-0.8902922,1.7192936,1.392009,0.3272846
14,Pork,1971,1.5543622,0.006932,1.5474303,1.4621034,0.0853269
14,Pork,1972,1.6447366,0.002931,1.6418056,1.5304672,0.1113383
14,Pork,1973,1.7214371,0.0101605,1.7112766,1.6339087,0.0773679
14,Pork,1974,1.6547216,-0.0385459,1.6932675,1.6932675,0
14,Pork,1975,1.6232401,-0.0396504,1.6628905,1.6628905,0
14,Pork,1976,1.6372955,-0.0046625,1.6419579,1.6419579,0
14,Pork,1977,1.6214593,-0.0443012,1.6657605,1.6657605,0
14,Pork,1978,1.5854622,-0.0662203,1.6516825,1.6516825,0
14,Pork,1979,1.6484889,4.153e-4,1.6480736,1.63072,0.0173535
14,Pork,1980,1.6690314,-0.0037233,1.6727547,1.6727547,0
14,Pork,1981,1.6981598,-0.0151634,1.7133232,1.7133232,0
14,Pork,1982,1.7401988,-0.0168759,1.7570747,1.7570747,0
14,Pork,1983,1.7828102,-0.0253996,1.8082099,1.8082099,0
14,Pork,1984,1.8354703,-0.010241,1.8457113,1.8457113,0
14,Pork,1985,1.900723,-0.004517,1.90524,1.9026418,0.0025982
14,Pork,1986,1.9538282,-0.0046754,1.9585037,1.9566493,0.0018544
14,Pork,1987,2.0029903,-0.007018,2.0100084,2.0100084,0
14,Pork,1988,2.0539269,-0.0045304,2.0584573,2.0400329,0.0184244
14,Pork,1989,2.050766,-0.0048005,2.0555665,2.0492939,0.0062725
14,Pork,1990,1.9734752,1.792e-4,1.973296,1.9664797,0.0068163
14,Pork,1991,1.8292591,0.0034617,1.8257974,1.8094757,0.0163217
14,Pork,1992,1.6489927,0.0083413,1.6406513,1.6219112,0.0187401
14,Pork,1993,1.4516649,0.0114734,1.4401915,1.4229974,0.0171942
14,Pork,1994,1.295402,0.0128682,1.2825338,1.2733952,0.0091386
14,Pork,1995,1.1867032,0.0151778,1.1715254,1.1682292,0.0032962
14,Pork,1996,1.12062,0.0133312,1.1072888,1.1072888,0
14,Pork,1997,1.0803924,0.0129789,1.0674135,1.060751,0.0066625
14,Pork,1998,1.059962,0.0168867,1.0430753,1.0396922,0.0033831
14,Pork,1999,1.022442,0.0220812,1.0003608,0.9986614,0.0016994
14,Pork,2000,0.9968008,0.0193218,0.977479,0.9763958,0.0010832
14,Pork,2001,0.982624,0.0158593,0.9667647,0.965497,0.0012677
14,Pork,2002,0.9567956,0.0060248,0.9507708,0.9507708,0
14,Pork,2003,0.9222404,0.0014745,0.9207659,0.9156938,0.0050721
14,Pork,2004,0.9185714,-0.0074277,0.9259991,0.9155718,0.0104273
14,Pork,2005,0.942699,-0.0163694,0.9590684,0.946922,0.0121464
14,Pork,2006,0.9479312,-0.0509461,0.9988773,0.9859922,0.0128851
14,Pork,2007,0.9595256,-0.0701528,1.0296784,1.016362,0.0133164
14,Pork,2008,1.0058568,-0.0916003,1.0974571,1.0807636,0.0166935
14,Pork,2009,1.0592858,-0.1057275,1.1650133,1.1448366,0.0201767
14,Pork,2010,1.0877782,-0.1384255,1.2262037,1.1983192,0.0278845
14,Pork,2011,1.143186,-0.1234647,1.2666507,1.2322268,0.0344239
14,Pork,2012,1.2074,-0.12123250000000001,1.3286325,1.287586,0.0410465
14,Pork,2013,1.2458,-0.1216611,1.3674611,1.325586,0.0418751
14,Pork,2014,1.2605,-0.1283578,1.3888578,1.349236,0.0396218
14,Pork,2015,1.278,-0.1079509,1.3859509,1.348986,0.0369649
14,Poultry,1971,0.9381204,-0.0025533,0.9406737,0.891169,0.0495047
14,Poultry,1972,1.0200096,-0.0029421,1.0229516,0.9705359,0.0524157
14,Poultry,1973,1.0921599,-0.0028488,1.0950087,1.0372339,0.0577748
14,Poultry,1974,1.134604,-0.0024858,1.1370898,1.0741685,0.0629213
14,Poultry,1975,1.1970393,-0.002768,1.1998073,1.1349264,0.064881
14,Poultry,1976,1.2665989,-0.0025831,1.269182,1.1994187,0.0697633
14,Poultry,1977,1.331607,-0.0029458,1.3345528,1.2632998,0.071253
14,Poultry,1978,1.3971741,-0.0037033,1.4008775,1.3299538,0.0709237
14,Poultry,1979,1.4888185,-0.0050282,1.4938467,1.42519,0.0686567
14,Poultry,1980,1.5605237,-0.0060215,1.5665451,1.4987794,0.0677657
14,Poultry,1981,1.6284886,-0.0072049,1.6356935,1.5698001,0.0658934
14,Poultry,1982,1.6905836,-0.0070253,1.6976088,1.6248558,0.0727531
14,Poultry,1983,1.7523926,-0.0068982,1.7592908,1.6830162,0.0762746
