# Calculate primary agricultural good mass balances by GCAM region, commodity and year
# Adjusts global and regional net exports to remove net negative other uses
GCAM_region_ID,GCAM_commodity,year,Prod_Mt,NetExp_Mt,Supply_Mt,Food_Mt,Feed_Mt,Biofuels_Mt,OtherUses_Mt
14,FiberCrop,2014,0.048314,0.0017051,0.0466089,0,0,0,0.0466089
14,FiberCrop,2015,0.046359,0.0018237,0.0445353,0,0,0,0.0445353
14,FodderGrass,1971,0,0,0,0,0,0,0
14,FodderGrass,1972,0,0,0,0,0,0,0
14,FodderGrass,1973,0,0,0,0,0,0,0
14,FodderGrass,1974,0,0,0,0,0,0,0
14,FodderGrass,1975,0,0,0,0,0,0,0
14,FodderGrass,1976,0,0,0,0,0,0,0
14,FodderGrass,1977,0,0,0,0,0,0,0
14,FodderGrass,1978,0,0,0,0,0,0,0
14,FodderGrass,1979,0,0,0,0,0,0,0
14,FodderGrass,1980,0,0,0,0,0,0,0
14,FodderGrass,1981,0,0,0,0,0,0,0
14,FodderGrass,1982,0,0,0,0,0,0,0
14,FodderGrass,1983,0.2957535,0,0.2957535,0,0.2957535,0,0
14,FodderGrass,1984,0.5128142,0,0.5128142,0,0.5128142,0,0
14,FodderGrass,1985,0.7567616,0,0.7567616,0,0.7567616,0,0
14,FodderGrass,1986,0.9753525,0,0.9753525,0,0.9753525,0,0
14,FodderGrass,1987,1.178642,0,1.178642,0,1.178642,0,0
14,FodderGrass,1988,1.0673793,0,1.0673793,0,1.0673793,0,0
14,FodderGrass,1989,1.0230053,0,1.0230053,0,1.0230053,0,0
14,FodderGrass,1990,0.9070579,0,0.9070579,0,0.9070579,0,0
14,FodderGrass,1991,0.855167,0,0.855167,0,0.855167,0,0
14,FodderGrass,1992,0.8650775,0,0.8650775,0,0.8650775,0,0
14,FodderGrass,1993,0.9398868,0,0.9398868,0,0.9398868,0,0
14,FodderGrass,1994,0.9832,0,0.9832,0,0.9832,0,0
14,FodderGrass,1995,1.0652,0,1.0652,0,1.0652,0,0
14,FodderGrass,1996,1.0945,0,1.0945,0,1.0945,0,0
14,FodderGrass,1997,1.0513,0,1.0513,0,1.0513,0,0
14,FodderGrass,1998,0.94984,0,0.94984,0,0.94984,0,0
14,FodderGrass,1999,0.88268,0,0.88268,0,0.88268,0,0
14,FodderGrass,2000,0.77224,0,0.77224,0,0.77224,0,0
14,FodderGrass,2001,0.68534,0,0.68534,0,0.68534,0,0
14,FodderGrass,2002,0.65004,0,0.65004,0,0.65004,0,0
14,FodderGrass,2003,0.6322,0,0.6322,0,0.6322,0,0
14,FodderGrass,2004,0.63336,0,0.63336,0,0.63336,0,0
14,FodderGrass,2005,0.6978,0,0.6978,0,0.6978,0,0
14,FodderGrass,2006,0.7627,0,0.7627,0,0.7627,0,0
14,FodderGrass,2007,0.812,0,0.812,0,0.812,0,0
14,FodderGrass,2008,0.86,0,0.86,0,0.86,0,0
14,FodderGrass,2009,0.89605,0,0.89605,0,0.89605,0,0
14,FodderGrass,2010,0.9181,0,0.9181,0,0.9181,0,0
14,FodderGrass,2011,0.93015,0,0.93015,0,0.93015,0,0
14,FodderGrass,2012,0.9322,0,0.9322,0,0.9322,0,0
14,FodderGrass,2013,0.93025,0,0.93025,0,0.93025,0,0
14,FodderGrass,2014,0.93025,0,0.93025,0,0.93025,0,0
14,FodderGrass,2015,0.93025,0,0.93025,0,0.93025,0,0
14,FodderHerb,1971,94.2295806,42.3092031,51.9203775,0,24.8197261,0,27.1006514
14,FodderHerb,1972,95.6428682,41.9723743,53.6704939,0,25.6314963,0,28.0389976
14,FodderHerb,1973,94.2709077,41.0963779,53.1745298,0,26.4144914,0,26.7600384
14,FodderHerb,1974,100.0033704,43.5878303,56.4155402,0,26.7163557,0,29.6991844
14,FodderHerb,1975,103.2014647,42.7327353,60.4687294,0,27.3317508,0,33.1369786
14,FodderHerb,1976,101.1041879,40.8086899,60.295498,0,27.9502656,0,32.3452324
14,FodderHerb,1977,100.5315054,39.6949629,60.8365425,0,28.1680972,0,32.6684453
14,FodderHerb,1978,105.8600354,41.1137694,64.7462661,0,28.149994,0,36.5962721
14,FodderHerb,1979,101.3326935,38.5748292,62.7578643,0,28.3565674,0,34.4012969
14,FodderHerb,1980,104.1359577,40.550894,63.5850636,0,28.225423,0,35.3596407
14,FodderHerb,1981,107.314513,43.7959981,63.5185149,0,28.2314785,0,35.2870364
14,FodderHerb,1982,114.932009,48.3642843,66.5677247,0,28.4359823,0,38.1317425
14,FodderHerb,1983,121.1781902,46.2702189,74.9079713,0,28.8746353,0,46.0333361
14,FodderHerb,1984,129.6346078,46.1541973,83.4804105,0,29.6327825,0,53.847628
14,FodderHerb,1985,137.0796074,46.7768791,90.3027282,0,30.5524858,0,59.7502424
14,FodderHerb,1986,141.999274,46.8662088,95.1330652,0,31.3511055,0,63.7819597
14,FodderHerb,1987,146.856597,48.671236,98.185361,0,32.12267,0,66.062691
14,FodderHerb,1988,148.588004,54.0555676,94.5324364,0,32.8123351,0,61.7201013
14,FodderHerb,1989,144.647355,58.7022761,85.9450789,0,32.7497563,0,53.1953226
14,FodderHerb,1990,134.2879097,61.2858203,73.0020894,0,31.766707,0,41.2353824
14,FodderHerb,1991,126.0825034,65.9959394,60.086564,0,29.2235718,0,30.8629922
14,FodderHerb,1992,113.6987949,68.2141801,45.4846149,0,26.5501104,0,18.9345044
14,FodderHerb,1993,101.1693862,69.8621966,31.3071896,0,23.5181716,0,7.789018
14,FodderHerb,1994,89.9508854,69.2271115,20.7237739,0,20.7237739,0,-0
14,FodderHerb,1995,83.54792,65.1725921,18.3753279,0,18.3753279,0,0
14,FodderHerb,1996,72.0245704,55.4582226,16.5663478,0,16.5663478,0,0
14,FodderHerb,1997,61.1930724,46.3025111,14.8905613,0,14.8905613,0,-0
14,FodderHerb,1998,52.6063798,39.0235159,13.5828639,0,13.5828639,0,0
14,FodderHerb,1999,47.7692592,35.1917796,12.5774796,0,12.5774796,0,-0
14,FodderHerb,2000,39.8568684,27.8867078,11.9701606,0,11.9701606,0,0
14,FodderHerb,2001,37.9627748,26.4874299,11.4753449,0,11.4753449,0,-0
14,FodderHerb,2002,36.4347562,25.4221391,11.0126171,0,11.0126171,0,0
14,FodderHerb,2003,34.39955,23.7008527,10.6986973,0,10.6986973,0,0
14,FodderHerb,2004,33.9609916,23.4866286,10.474363,0,10.474363,0,0
14,FodderHerb,2005,34.220512,24.0298054,10.1907066,0,10.1907066,0,-0
14,FodderHerb,2006,33.770614,23.5777008,10.1929132,0,10.1929132,0,0
14,FodderHerb,2007,34.5538756,24.285175,10.2687006,0,10.2687006,0,0
14,FodderHerb,2008,35.2635154,24.8869441,10.3765713,0,10.3765713,0,0
14,FodderHerb,2009,37.4544502,26.9995969,10.4548533,0,10.4548533,0,0
14,FodderHerb,2010,39.7498618,29.1944023,10.5554595,0,10.5554595,0,-0
14,FodderHerb,2011,41.5920506,30.7925616,10.799489,0,10.799489,0,0
14,FodderHerb,2012,43.1731686,32.1624826,11.010686,0,11.010686,0,0
14,FodderHerb,2013,45.132574,33.9703151,11.1622589,0,11.1622589,0,-0
14,FodderHerb,2014,45.133997,33.8749953,11.2590017,0,11.2590017,0,0
14,FodderHerb,2015,45.132876,33.7765851,11.3562909,0,11.3562909,0,0
14,MiscCrop,1971,13.3197074,-0.0844362,13.4041436,7.4738831,1.43016,0,4.5001005
14,MiscCrop,1972,14.0243033,-0.1243885,14.1486917,7.7935152,1.5263642,0,4.8288123
14,MiscCrop,1973,14.309826,-0.1240037,14.4338297,7.9900097,1.5671394,0,4.8766806
14,MiscCrop,1974,14.9526207,-0.1483101,15.1009308,8.1986289,1.6346919,0,5.26761
14,MiscCrop,1975,15.6944427,-0.149807,15.8442497,8.4913544,1.6877476,0,5.6651477
14,MiscCrop,1976,15.9006124,-0.1641812,16.0647936,8.6160766,1.7300065,0,5.7187105
14,MiscCrop,1977,16.0531054,-0.1666166,16.219722,8.8108302,1.6309121,0,5.7779796
14,MiscCrop,1978,16.4543168,-0.1872343,16.6415511,8.9821685,1.6171079,0,6.0422747
14,MiscCrop,1979,16.4429698,-0.1993496,16.6423194,9.1426856,1.5421586,0,5.9574752
14,MiscCrop,1980,17.0465448,-0.2219219,17.2684668,9.3892289,1.6237374,0,6.2555004
14,MiscCrop,1981,17.5240432,-0.2281575,17.7522007,9.6454384,1.7381096,0,6.3686527
14,MiscCrop,1982,18.2861169,-0.2411266,18.5272435,9.897618,1.9744863,0,6.6551392
14,MiscCrop,1983,18.7382655,-0.2438162,18.9820817,10.0902249,2.2423209,0,6.6495359
14,MiscCrop,1984,19.1955574,-0.2488197,19.4443771,10.3396262,2.4718612,0,6.6328898
14,MiscCrop,1985,19.0630229,-0.2308434,19.2938663,10.4443138,2.6432238,0,6.2063287
14,MiscCrop,1986,18.8007838,-0.2228431,19.0236269,10.5053771,2.7051467,0,5.813103
14,MiscCrop,1987,18.4211792,-0.2067481,18.6279273,10.3257409,2.8269814,0,5.475205
14,MiscCrop,1988,18.3426779,-0.1762697,18.5189476,10.1406179,2.9141049,0,5.4642248
14,MiscCrop,1989,17.5814662,-0.1365368,17.718003,9.7857708,2.7789928,0,5.1532393
14,MiscCrop,1990,16.931173,-0.0378426,16.9690155,9.4538203,2.7308961,0,4.7842992
14,MiscCrop,1991,16.8547662,0.101019,16.7537472,9.1874156,2.6948424,0,4.8714891
14,MiscCrop,1992,15.8231983,0.2602636,15.5629347,8.8967477,2.4535583,0,4.2126287
14,MiscCrop,1993,14.9132764,0.3790451,14.5342313,8.8163715,2.0713214,0,3.6465384
14,MiscCrop,1994,14.3352502,0.4235861,13.9116641,8.696223,1.9227041,0,3.292737
14,MiscCrop,1995,13.9328946,0.37214970000000003,13.5607449,8.710556,1.6470023,0,3.2031866
14,MiscCrop,1996,12.5407242,0.2928637,12.2478605,8.5244238,1.3577066,0,2.3657301
14,MiscCrop,1997,11.8983506,0.1716971,11.7266535,8.5183556,1.1694606,0,2.0388372
14,MiscCrop,1998,11.542345,0.0494636,11.4928814,8.519155,1.1312959,0,1.8424305
14,MiscCrop,1999,11.3873294,0.0130394,11.37429,8.6231018,1.0780199,0,1.6731683
14,MiscCrop,2000,11.148733,-0.0459187,11.1946517,8.6962808,0.9715818,0,1.5267891
14,MiscCrop,2001,11.683677,-0.10327,11.786947,8.9610924,1.0815914,0,1.7442632
14,MiscCrop,2002,12.4997036,-0.1307272,12.6304308,9.300784,1.1374508,0,2.192196
14,MiscCrop,2003,12.9863718,-0.2588453,13.2452171,9.6627932,1.1832088,0,2.3992151
14,MiscCrop,2004,13.6284986,-0.4950006,14.1234992,10.2422892,1.2978195,0,2.5833905
14,MiscCrop,2005,13.8443268,-0.7071625,14.5514893,10.5526212,1.409967,0,2.5889011
14,MiscCrop,2006,14.1613758,-1.0310343,15.1924101,11.0258854,1.3704256,0,2.796099
14,MiscCrop,2007,14.6507878,-1.155406,15.8061938,11.5368564,1.4773421,0,2.7919953
14,MiscCrop,2008,15.07239,-1.1330642,16.2054542,11.7026992,1.5264783,0,2.9762767
14,MiscCrop,2009,15.6384416,-1.0979009,16.7363425,11.9442498,1.5159774,0,3.2761153
14,MiscCrop,2010,16.6178488,-0.9971341,17.6149829,12.4044512,1.6185837,0,3.591948
14,MiscCrop,2011,17.2770804,-0.7885942,18.0656746,12.6515214,1.6794527,0,3.7347005
14,MiscCrop,2012,17.4983086,-0.7937276,18.2920362,12.82378,1.6571999,0,3.8110563
14,MiscCrop,2013,17.6367994,-0.8226707,18.4594701,13.16178,1.6779209,0,3.6197692
14,MiscCrop,2014,17.6618595,-0.7632608,18.4251203,13.19458,1.7464318,0,3.4841085
14,MiscCrop,2015,17.617238,-0.7639801,18.3812181,13.22658,1.6976969,0,3.4569412
14,OilCrop,1971,2.8937983,0.4425011,2.4512972,0.5369102,0.7047062,0,1.2096808
14,OilCrop,1972,2.9109493,0.3973063,2.513643,0.5526356,0.7537885,0,1.207219
14,OilCrop,1973,2.8090171,0.3969783,2.4120388,0.558391,0.8081761,0,1.0454718
14,OilCrop,1974,2.7618511,0.3682832,2.3935678,0.577497,0.7805832,0,1.0354876
14,OilCrop,1975,2.8319743,0.3275981,2.5043762,0.6048358,0.7847174,0,1.114823
14,OilCrop,1976,2.6511192,0.2840221,2.3670971,0.6301015,0.8246462,0,0.9123495
14,OilCrop,1977,2.5352659,0.205476,2.3297899,0.6417429,0.8016769,0,0.8863701
14,OilCrop,1978,2.4779848,0.1435777,2.3344071,0.6615964,0.7557874,0,0.9170233
14,OilCrop,1979,2.4132889,0.095902,2.3173869,0.6716104,0.7833668,0,0.8624097
14,OilCrop,1980,2.3659289,0.0501885,2.3157404,0.6845502,0.8038551,0,0.8273351
14,OilCrop,1981,2.3457569,0.0067647,2.3389922,0.6988475,0.8440868,0,0.7960579
14,OilCrop,1982,2.2722587,-7.314e-4,2.2729901,0.7126413,0.8555001,0,0.7048486
14,OilCrop,1983,2.3254616,-0.0019881,2.3274497,0.7283939,0.9183341,0,0.6807216
14,OilCrop,1984,2.3909377,0.0101897,2.380748,0.7432743,0.9926681,0,0.6448057
14,OilCrop,1985,2.4748105,-0.0131244,2.487935,0.7596843,1.121917,0,0.6063336
14,OilCrop,1986,2.6026579,-0.0040621,2.60672,0.7746987,1.2616885,0,0.5703328
14,OilCrop,1987,2.8633979,-0.0349489,2.8983467,0.8004719,1.4355286,0,0.6623462
14,OilCrop,1988,3.0113825,-0.0442108,3.0555933,0.8296568,1.5581941,0,0.6677424
14,OilCrop,1989,3.0502361,-0.0625289,3.112765,0.8145265,1.6512572,0,0.6469813
14,OilCrop,1990,3.0003606,-0.0377287,3.0380893,0.7750364,1.5623144,0,0.7007385
14,OilCrop,1991,2.885717,-0.0480071,2.9337242,0.7272994,1.3418235,0,0.8646013
14,OilCrop,1992,2.5672742,0.0411123,2.5261619,0.6560305,1.1314052000000001,0,0.7387262
14,OilCrop,1993,2.5860311,0.0677909,2.5182402,0.5791327,0.9951105,0,0.9439969
14,OilCrop,1994,2.5577476,0.3380955,2.2196521,0.5526556,0.8472891,0,0.8197074
14,OilCrop,1995,2.5518588,0.6091724,1.9426864,0.543214,0.7631622,0,0.6363102
14,OilCrop,1996,2.5937572,0.8624009,1.7313563,0.534269,0.7592885,0,0.4377988
14,OilCrop,1997,2.903025,0.9891002,1.9139248,0.542662,0.7705964,0,0.6006664
14,OilCrop,1998,3.0660616,1.3857559,1.6803057,0.5598368,0.7697041,0,0.3507648
14,OilCrop,1999,3.1308332,1.4610146,1.6698186,0.5837,0.7445405,0,0.3415781
14,OilCrop,2000,3.3858714,1.3825171,2.0033543,0.612432,0.7310713,0,0.6598509
14,OilCrop,2001,3.8766694,1.6743619,2.2023075,0.6438468,0.7490239,0,0.8094368
14,OilCrop,2002,4.0575598,1.9225168,2.135043,0.677812,0.738433,0,0.7187979
14,OilCrop,2003,4.4988136,1.8552196,2.6435940000000002,0.7175268,0.7713259,0,1.1547414
14,OilCrop,2004,5.4290054,2.1577076,3.2712978,0.7514214,0.8633139,0,1.6565625
14,OilCrop,2005,5.9408236,2.838446,3.1023776,0.79296,0.9840489,0,1.3253687
14,OilCrop,2006,7.1878578,3.2515228,3.936335,0.8405518,1.0427727,0,2.0530105
14,OilCrop,2007,8.4278578,4.2607933,4.1670645,0.8749792,1.1749739,0,2.1171114
14,OilCrop,2008,9.3693768,4.9268017,4.4425751,0.8934578,1.2616038,0.0253742,2.2621393
14,OilCrop,2009,10.552294,5.8281357,4.7241583,0.9015436,1.2351492,0.0724978,2.5149677
14,OilCrop,2010,11.931028,6.9323839,4.9986441,0.8932862,1.2187506,0.1196214,2.7669859
14,OilCrop,2011,13.158834,8.0241328,5.1347012,0.8778552,1.2719963,0.0978721,2.8869776
14,OilCrop,2012,14.5904162,8.4942583,6.0961579,0.864969,1.2613606,0.1051219,3.8647064
14,OilCrop,2013,15.9866602,9.4586109,6.5280493,0.857369,1.2225578,0.0833725,4.36475
14,OilCrop,2014,16.6230135,9.8580365,6.764977,0.853119,1.2517023,0.0906223,4.5695334
14,OilCrop,2015,17.7062307,9.8523926,7.8538381,0.851369,1.2779166,0.0724978,5.6520547
14,OtherGrain,1971,13.9087885,0.3467837,13.5620047,2.6842925,5.7559257,0,5.1217866
14,OtherGrain,1972,15.1357907,0.3799677,14.7558231,2.7003281,6.3249709,0,5.7305241
14,OtherGrain,1973,14.7892395,0.4103803,14.3788592,2.7654141,6.9086537,0,4.7047914
14,OtherGrain,1974,16.5902361,0.3087548,16.2814812,2.7169749,7.5253391,0,6.0391672
14,OtherGrain,1975,17.4163127,0.6264966,16.7898161,2.6867317,8.1275896,0,5.9754947
14,OtherGrain,1976,17.8366508,0.6386761,17.1979748,2.7657199,8.3877709,0,6.0444839
14,OtherGrain,1977,17.2301903,0.4378351,16.7923552,2.7671084,8.4685862,0,5.5566606
14,OtherGrain,1978,17.7426287,0.2444204,17.4982084,2.647557,8.5233341,0,6.3273172
14,OtherGrain,1979,15.8073907,0.0750006,15.7323901,2.5994497,8.577658,0,4.5552823
14,OtherGrain,1980,15.6182156,-0.2891644,15.90738,2.4903363,8.55217,0,4.8648737
14,OtherGrain,1981,15.2714509,-0.3350221,15.606473,2.3287031,8.6577556,0,4.6200142
14,OtherGrain,1982,15.3551971,-0.3393622,15.6945593,2.1496773,8.8923172,0,4.6525648
14,OtherGrain,1983,15.8932689,-0.3565677,16.2498366,1.9380089,9.1513181,0,5.1605095
14,OtherGrain,1984,17.1989817,-0.2957169,17.4946986,1.7453576,9.4867115,0,6.2626296
14,OtherGrain,1985,18.0367145,-0.295732,18.3324466,1.5406743,10.0071778,0,6.7845945
14,OtherGrain,1986,17.6565804,-0.3161489,17.9727292,1.3755624,10.2356325,0,6.3615344
14,OtherGrain,1987,18.186845,-0.3987405,18.5855855,1.1569968,10.655543400000001,0,6.7730453
14,OtherGrain,1988,18.9626331,-0.425753,19.3883861,1.0798023,11.0795843,0,7.2289995
14,OtherGrain,1989,18.4242709,-0.4979746,18.9222454,1.0652216,11.1726383,0,6.6843855
14,OtherGrain,1990,18.468321,-0.5658022,19.0341231,1.2497034,11.0314596,0,6.7529602
14,OtherGrain,1991,20.0736946,-0.5998619,20.6735565,1.4676299,10.8974638,0,8.3084628
14,OtherGrain,1992,21.1265015,-0.5225719,21.6490733,1.6982189,10.5771229,0,9.3737315
14,OtherGrain,1993,20.4618701,-0.2454936,20.7073637,1.8746819,9.8940172,0,8.9386645
14,OtherGrain,1994,19.840957,0.1377526,19.7032044,1.9555554,9.0969686,0,8.6506804
14,OtherGrain,1995,18.9906096,0.3267444,18.6638652,1.9489874,8.2374648,0,8.477413
14,OtherGrain,1996,16.563705,0.5640636,15.9996414,1.88188,7.5069579,0,6.6108035
14,OtherGrain,1997,14.148713,0.7875808,13.3611322,1.7829176,6.6589193,0,4.9192954
14,OtherGrain,1998,13.2575704,0.6192624,12.638308,1.729996,6.0530814,0,4.8552306
14,OtherGrain,1999,14.263034,0.7863562,13.4766778,1.733225,5.586818,0,6.1566348
14,OtherGrain,2000,14.6644492,1.4177961,13.2466531,1.6572642,5.2739368,0,6.3154521
14,OtherGrain,2001,14.8804932,1.6585949,13.2218983,1.622489,5.249634,0,6.3497753
14,OtherGrain,2002,16.6385498,2.1825854,14.4559644,1.6697904,5.1652189,0,7.6209551
14,OtherGrain,2003,17.2196928,2.9669043,14.2527885,1.600453,5.0677314,0,7.5846041
14,OtherGrain,2004,17.1523042,3.5790834,13.5732208,1.5234398,5.0373916,0,7.0123893
14,OtherGrain,2005,16.0703372,3.3445493,12.7257879,1.4852406,4.879714,0,6.3608333
14,OtherGrain,2006,17.7513412,4.1140697,13.6372715,1.4512434,4.7907964,0,7.3952317
14,OtherGrain,2007,17.6795328,4.5237206,13.1558122,1.3874792,4.9758351,0,6.7924979
14,OtherGrain,2008,17.2978324,4.7372707,12.5605617,1.3850676,4.924938,0,6.2505561
14,OtherGrain,2009,16.9209476,4.1998527,12.7210949,1.3871262,4.7469176,0,6.5870511
14,OtherGrain,2010,17.2689328,4.2250429,13.0438899,1.3975006,4.9565618,0,6.6898275
14,OtherGrain,2011,15.6053336,3.6231344,11.9821992,1.3714172,4.81462,0,5.7961621
14,OtherGrain,2012,14.9156942,3.0054594,11.9102348,1.367583,4.460026,0,6.0826258
14,OtherGrain,2013,15.0340628,2.523784,12.5102788,1.374983,4.3784754,0,6.7568204
14,OtherGrain,2014,14.8375667,2.5701864,12.2673804,1.365583,4.4209732,0,6.4808241
14,OtherGrain,2015,14.981549,2.5669408,12.4146082,1.343583,4.1555998,0,6.9154254
14,PalmFruit,1971,0,-0.0084067,0.0084067,0,0,0,0.0084067
14,PalmFruit,1972,0,-0.0074889,0.0074889,0,0,0,0.0074889
14,PalmFruit,1973,0,-0.0071596,0.0071596,0,0,0,0.0071596
14,PalmFruit,1974,0,-0.012228,0.012228,0,0,0,0.012228
14,PalmFruit,1975,0,-0.0146244,0.0146244,0,0,0,0.0146244
14,PalmFruit,1976,0,-0.0200451,0.0200451,0,0,0,0.0200451
14,PalmFruit,1977,0,-0.0255869,0.0255869,0,0,0,0.0255869
14,PalmFruit,1978,0,-0.0352752,0.0352752,0,0,0,0.0352752
14,PalmFruit,1979,0,-0.0388015,0.0388015,0,0,0,0.0388015
14,PalmFruit,1980,0,-0.0501634,0.0501634,0,0,0,0.0501634
14,PalmFruit,1981,0,-0.0564846,0.0564846,0,0,0,0.0564846
14,PalmFruit,1982,0,-0.0594088,0.0594088,0,0,0,0.0594088
14,PalmFruit,1983,0,-0.055874,0.055874,0,0,0,0.055874
14,PalmFruit,1984,0,-0.0536021,0.0536021,0,0,0,0.0536021
14,PalmFruit,1985,0,-0.0497761,0.0497761,0,0,0,0.0497761
14,PalmFruit,1986,0,-0.0457185,0.0457185,0,0,0,0.0457185
14,PalmFruit,1987,0,-0.0508223,0.0508223,0,0,0,0.0508223
14,PalmFruit,1988,0,-0.052877,0.052877,0,0,0,0.052877
14,PalmFruit,1989,0,-0.0496903,0.0496903,0,0,0,0.0496903
14,PalmFruit,1990,0,-0.0395593,0.0395593,0,0,0,0.0395593
14,PalmFruit,1991,0,-0.0331375,0.0331375,0,0,0,0.0331375
14,PalmFruit,1992,0,-0.0236738,0.0236738,1e-4,0,0,0.0235738
14,PalmFruit,1993,0,-0.0169388,0.0169388,3.118e-4,0,0,0.016627
14,PalmFruit,1994,0,-0.0150754,0.0150754,8.496e-4,0,0,0.0142258
14,PalmFruit,1995,0,-0.0209605,0.0209605,0.0013758,0,0,0.0195847
14,PalmFruit,1996,0,-0.0295042,0.0295042,0.0030456,0,0,0.0264586
14,PalmFruit,1997,0,-0.0363503,0.0363503,0.0035986,0,0,0.0327517
14,PalmFruit,1998,0,-0.0407414,0.0407414,0.004033,0,0,0.0367084
14,PalmFruit,1999,0,-0.0569437,0.0569437,0.0043728,1.02e-5,0,0.0525607
14,PalmFruit,2000,0,-0.0769116,0.0769116,0.0050774,1.72e-5,0,0.071817
14,PalmFruit,2001,0,-0.0901244,0.0901244,0.0045132,1.73e-5,0,0.0855938
14,PalmFruit,2002,0,-0.1105652,0.1105652,0.0050728,1.55e-5,0,0.1054769
14,PalmFruit,2003,0,-0.1502014,0.1502014,0.005997,1.49e-5,0,0.1441894
14,PalmFruit,2004,0,-0.1753192,0.1753192,0.0079346,6.3e-6,0,0.1673783
14,PalmFruit,2005,0,-0.1929229,0.1929229,0.0096122,0,0,0.1833107
14,PalmFruit,2006,0,-0.2261183,0.2261183,0.0115068,0,0,0.2146115
14,PalmFruit,2007,0,-0.2338856,0.2338856,0.0129702,4.6e-6,0,0.2209108
14,PalmFruit,2008,0,-0.2079577,0.2079577,0.012893,9.3e-6,0,0.1950554
14,PalmFruit,2009,0,-0.1996826,0.1996826,0.012971,1.37e-5,0,0.1866979
14,PalmFruit,2010,0,-0.1842547,0.1842547,0.0127558,1.87e-5,0,0.1714802
14,PalmFruit,2011,0,-0.1579822,0.1579822,0.0120488,2.48e-5,0,0.1459087
14,PalmFruit,2012,0,-0.1477472,0.1477472,0.011666,2.45e-5,0,0.1360567
14,PalmFruit,2013,0,-0.1546827,0.1546827,0.012466,2.46e-5,0,0.1421921
14,PalmFruit,2014,0,-0.145956,0.145956,0.011966,2.59e-5,0,0.1339641
14,PalmFruit,2015,0,-0.1461912,0.1461912,0.011466,2.56e-5,0,0.1346996
14,Pasture,1971,43.641853,0,43.641853,0,43.641853,0,0
14,Pasture,1972,45.1294401,0,45.1294401,0,45.1294401,0,0
14,Pasture,1973,46.7400353,0,46.7400353,0,46.7400353,0,0
14,Pasture,1974,48.1851139,0,48.1851139,0,48.1851139,0,0
14,Pasture,1975,50.085321,0,50.085321,0,50.085321,0,0
14,Pasture,1976,51.8119624,0,51.8119624,0,51.8119624,0,0
14,Pasture,1977,52.7823349,0,52.7823349,0,52.7823349,0,0
14,Pasture,1978,53.2913404,0,53.2913404,0,53.2913404,0,0
14,Pasture,1979,53.7370043,0,53.7370043,0,53.7370043,0,0
14,Pasture,1980,53.6775478,0,53.6775478,0,53.6775478,0,0
14,Pasture,1981,53.338853,0,53.338853,0,53.338853,0,0
14,Pasture,1982,53.4538004,0,53.4538004,0,53.4538004,0,0
14,Pasture,1983,53.8338102,0,53.8338102,0,53.8338102,0,0
14,Pasture,1984,54.9971364,0,54.9971364,0,54.9971364,0,0
14,Pasture,1985,56.5164465,0,56.5164465,0,56.5164465,0,0
14,Pasture,1986,57.9161601,0,57.9161601,0,57.9161601,0,0
14,Pasture,1987,59.2730929,0,59.2730929,0,59.2730929,0,0
14,Pasture,1988,60.8037267,0,60.8037267,0,60.8037267,0,0
14,Pasture,1989,60.8216491,0,60.8216491,0,60.8216491,0,0
14,Pasture,1990,59.28849,0,59.28849,0,59.28849,0,0
14,Pasture,1991,55.6067292,0,55.6067292,0,55.6067292,0,0
14,Pasture,1992,51.802834,0,51.802834,0,51.802834,0,0
14,Pasture,1993,46.8460341,0,46.8460341,0,46.8460341,0,0
14,Pasture,1994,42.0071727,0,42.0071727,0,42.0071727,0,0
14,Pasture,1995,37.6162457,0,37.6162457,0,37.6162457,0,0
14,Pasture,1996,34.1920797,0,34.1920797,0,34.1920797,0,0
14,Pasture,1997,30.6636536,0,30.6636536,0,30.6636536,0,0
14,Pasture,1998,27.9902753,0,27.9902753,0,27.9902753,0,0
14,Pasture,1999,26.0094165,0,26.0094165,0,26.0094165,0,0
14,Pasture,2000,25.0194655,0,25.0194655,0,25.0194655,0,0
14,Pasture,2001,24.3218906,0,24.3218906,0,24.3218906,0,0
14,Pasture,2002,23.5977876,0,23.5977876,0,23.5977876,0,0
14,Pasture,2003,23.230188,0,23.230188,0,23.230188,0,0
14,Pasture,2004,22.9410783,0,22.9410783,0,22.9410783,0,0
14,Pasture,2005,22.2166375,0,22.2166375,0,22.2166375,0,0
14,Pasture,2006,21.691812,0,21.691812,0,21.691812,0,0
14,Pasture,2007,21.388184,0,21.388184,0,21.388184,0,0
14,Pasture,2008,20.9979667,0,20.9979667,0,20.9979667,0,0
14,Pasture,2009,20.4721363,0,20.4721363,0,20.4721363,0,0
14,Pasture,2010,20.1497347,0,20.1497347,0,20.1497347,0,0
14,Pasture,2011,20.1717601,0,20.1717601,0,20.1717601,0,0
14,Pasture,2012,20.135676,0,20.135676,0,20.135676,0,0
14,Pasture,2013,20.1846385,0,20.1846385,0,20.1846385,0,0
14,Pasture,2014,20.3403923,0,20.3403923,0,20.3403923,0,0
14,Pasture,2015,20.5478057,0,20.5478057,0,20.5478057,0,0
14,Residue,1971,0,0,0,0,0,0,0
14,Residue,1972,0,0,0,0,0,0,0
14,Residue,1973,0,0,0,0,0,0,0
14,Residue,1974,0,0,0,0,0,0,0
14,Residue,1975,0,0,0,0,0,0,0
